"","subID","time","block","difficulty","diffQ","diff","method","region","slopes","ints"
"5038","l03","prac","b10","P2","Q2",5,"FOOOF","central",-1.519890886,1.496801403
"5039","l03","prac","b10","P2","Q2",5,"FOOOF","parietal",-1.569165035,1.546161559
"5040","l03","prac","b10","P2","Q2",5,"FOOOF","occipital",-1.482168527,1.535296705
"5041","l03","prac","b11","P2","Q2",5,"LMER","frontal",-0.943291185,1.774155672
"5042","l03","prac","b11","P2","Q2",5,"LMER","central",-1.457525948,3.287740489
"5043","l03","prac","b11","P2","Q2",5,"LMER","parietal",-1.515779571,3.374557819
"5044","l03","prac","b11","P2","Q2",5,"LMER","occipital",-1.460201953,3.463598171
"5045","l03","prac","b11","P2","Q2",5,"FOOOF","frontal",-1.326949274,1.061902556
"5046","l03","prac","b11","P2","Q2",5,"FOOOF","central",-1.549401227,1.49085511
"5047","l03","prac","b11","P2","Q2",5,"FOOOF","parietal",-1.578480917,1.496005106
"5048","l03","prac","b11","P2","Q2",5,"FOOOF","occipital",-1.575760464,1.588710133
"5049","l03","prac","b12","P3","Q2",6,"LMER","frontal",-0.85774571,1.693422257
"5050","l03","prac","b12","P3","Q2",6,"LMER","central",-1.449127359,3.377206256
"5051","l03","prac","b12","P3","Q2",6,"LMER","parietal",-1.526421983,3.504995523
"5052","l03","prac","b12","P3","Q2",6,"LMER","occipital",-1.379763476,3.341580983
"5053","l03","prac","b12","P3","Q2",6,"FOOOF","frontal",-0.813994782,0.681361609
"5054","l03","prac","b12","P3","Q2",6,"FOOOF","central",-1.311009258,1.289416344
"5055","l03","prac","b12","P3","Q2",6,"FOOOF","parietal",-1.529792842,1.508817047
"5056","l03","prac","b12","P3","Q2",6,"FOOOF","occipital",-1.521903623,1.558243031
"5057","l03","prac","b13","P3","Q2",6,"LMER","frontal",-0.814242249,1.582547949
"5058","l03","prac","b13","P3","Q2",6,"LMER","central",-1.4295481,3.317057637
"5059","l03","prac","b13","P3","Q2",6,"LMER","parietal",-1.551872809,3.559723552
"5060","l03","prac","b13","P3","Q2",6,"LMER","occipital",-1.364328908,3.309949764
"5061","l03","prac","b13","P3","Q2",6,"FOOOF","frontal",-0.74894397,0.623882817
"5062","l03","prac","b13","P3","Q2",6,"FOOOF","central",-1.571316175,1.550569881
"5063","l03","prac","b13","P3","Q2",6,"FOOOF","parietal",-1.696397359,1.661198123
"5064","l03","prac","b13","P3","Q2",6,"FOOOF","occipital",-1.489793136,1.529760816
"5065","l03","prac","b14","E1","Q3",7,"LMER","frontal",-1.078832969,2.003189205
"5066","l03","prac","b14","E1","Q3",7,"LMER","central",-1.417216527,3.205884171
"5067","l03","prac","b14","E1","Q3",7,"LMER","parietal",-1.47291154,3.290266434
"5068","l03","prac","b14","E1","Q3",7,"LMER","occipital",-1.433319244,3.366950055
"5069","l03","prac","b14","E1","Q3",7,"FOOOF","frontal",-1.060554185,0.850196981
"5070","l03","prac","b14","E1","Q3",7,"FOOOF","central",-1.54936686,1.488268094
"5071","l03","prac","b14","E1","Q3",7,"FOOOF","parietal",-1.494210373,1.432069673
"5072","l03","prac","b14","E1","Q3",7,"FOOOF","occipital",-1.423664933,1.456545113
"5073","l03","prac","b15","P2","Q2",5,"LMER","frontal",-1.332988826,2.722633393
"5074","l03","prac","b15","P2","Q2",5,"LMER","central",-1.634944043,3.849976977
"5075","l03","prac","b15","P2","Q2",5,"LMER","parietal",-1.570554479,3.672223362
"5076","l03","prac","b15","P2","Q2",5,"LMER","occipital",-1.377542756,3.403287217
"5077","l03","prac","b15","P2","Q2",5,"FOOOF","frontal",-1.330297924,1.175310652
"5078","l03","prac","b15","P2","Q2",5,"FOOOF","central",-1.637882835,1.657791576
"5079","l03","prac","b15","P2","Q2",5,"FOOOF","parietal",-1.500626659,1.485559211
"5080","l03","prac","b15","P2","Q2",5,"FOOOF","occipital",-1.381710326,1.451287359
"5081","l03","prac","b16","E3","Q3",9,"LMER","frontal",-1.188878844,2.376412244
"5082","l03","prac","b16","E3","Q3",9,"LMER","central",-1.605959604,3.730648075
"5083","l03","prac","b16","E3","Q3",9,"LMER","parietal",-1.637788813,3.689314979
"5084","l03","prac","b16","E3","Q3",9,"LMER","occipital",-1.444438858,3.380482037
"5085","l03","prac","b16","E3","Q3",9,"FOOOF","frontal",-1.538601308,1.305523605
"5086","l03","prac","b16","E3","Q3",9,"FOOOF","central",-1.741068181,1.730927859
"5087","l03","prac","b16","E3","Q3",9,"FOOOF","parietal",-1.35727783,1.250395365
"5088","l03","prac","b16","E3","Q3",9,"FOOOF","occipital",-1.320315108,1.25964041
"5089","l03","prac","b17","P2","Q2",5,"LMER","frontal",-0.90758988,1.758316641
"5090","l03","prac","b17","P2","Q2",5,"LMER","central",-1.408731584,3.26925858
"5091","l03","prac","b17","P2","Q2",5,"LMER","parietal",-1.525094097,3.48652748
"5092","l03","prac","b17","P2","Q2",5,"LMER","occipital",-1.50865623,3.63203222
"5093","l03","prac","b17","P2","Q2",5,"FOOOF","frontal",-0.869973207,0.725591156
"5094","l03","prac","b17","P2","Q2",5,"FOOOF","central",-1.473940925,1.447318121
"5095","l03","prac","b17","P2","Q2",5,"FOOOF","parietal",-1.593595967,1.555532995
"5096","l03","prac","b17","P2","Q2",5,"FOOOF","occipital",-1.631685034,1.663672241
"5097","l03","prac","b18","P2","Q2",5,"LMER","frontal",-0.920686843,1.758299911
"5098","l03","prac","b18","P2","Q2",5,"LMER","central",-1.462884399,3.368539027
"5099","l03","prac","b18","P2","Q2",5,"LMER","parietal",-1.49799298,3.388768612
"5100","l03","prac","b18","P2","Q2",5,"LMER","occipital",-1.337863216,3.179800356
"5101","l03","prac","b18","P2","Q2",5,"FOOOF","frontal",-0.878768143,0.721734934
"5102","l03","prac","b18","P2","Q2",5,"FOOOF","central",-1.570167178,1.528235927
"5103","l03","prac","b18","P2","Q2",5,"FOOOF","parietal",-1.489155289,1.439267085
"5104","l03","prac","b18","P2","Q2",5,"FOOOF","occipital",-1.430622972,1.443370755
"5105","l03","prac","b19","P3","Q2",6,"LMER","frontal",-0.96482836,1.993015089
"5106","l03","prac","b19","P3","Q2",6,"LMER","central",-1.489452493,3.534920526
"5107","l03","prac","b19","P3","Q2",6,"LMER","parietal",-1.602945242,3.712902062
"5108","l03","prac","b19","P3","Q2",6,"LMER","occipital",-1.47508481,3.578668663
"5109","l03","prac","b19","P3","Q2",6,"FOOOF","frontal",-1.382022957,1.187458097
"5110","l03","prac","b19","P3","Q2",6,"FOOOF","central",-1.607229956,1.609032866
"5111","l03","prac","b19","P3","Q2",6,"FOOOF","parietal",-1.641378355,1.608088345
"5112","l03","prac","b19","P3","Q2",6,"FOOOF","occipital",-1.59333905,1.626729917
"5113","l03","prac","b20","N2","Q1",2,"LMER","frontal",-0.869457545,1.807060639
"5114","l03","prac","b20","N2","Q1",2,"LMER","central",-1.412104382,3.383787915
"5115","l03","prac","b20","N2","Q1",2,"LMER","parietal",-1.570282253,3.629718878
"5116","l03","prac","b20","N2","Q1",2,"LMER","occipital",-1.433385366,3.467565722
"5117","l03","prac","b20","N2","Q1",2,"FOOOF","frontal",-0.824099331,0.740718416
"5118","l03","prac","b20","N2","Q1",2,"FOOOF","central",-1.39553342,1.430955995
"5119","l03","prac","b20","N2","Q1",2,"FOOOF","parietal",-1.594430628,1.57894937
"5120","l03","prac","b20","N2","Q1",2,"FOOOF","occipital",-1.539955848,1.570206579
"5121","l04","prac","b01","N1","Q1",1,"LMER","frontal",-1.663771706,4.06980137
"5122","l04","prac","b01","N1","Q1",1,"LMER","central",-1.943937484,4.945602053
"5123","l04","prac","b01","N1","Q1",1,"LMER","parietal",-1.887805611,4.661277045
"5124","l04","prac","b01","N1","Q1",1,"LMER","occipital",-1.636519482,4.228291945
"5125","l04","prac","b01","N1","Q1",1,"FOOOF","frontal",-1.670658899,1.73009741
"5126","l04","prac","b01","N1","Q1",1,"FOOOF","central",-1.965804623,2.083875735
"5127","l04","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.98471027,2.06730705
"5128","l04","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.761945421,1.898046963
"5129","l04","prac","b02","N2","Q1",2,"LMER","frontal",-1.768294512,4.239630396
"5130","l04","prac","b02","N2","Q1",2,"LMER","central",-2.011478996,5.064540623
"5131","l04","prac","b02","N2","Q1",2,"LMER","parietal",-1.954140417,4.771198568
"5132","l04","prac","b02","N2","Q1",2,"LMER","occipital",-1.715349986,4.371519936
"5133","l04","prac","b02","N2","Q1",2,"FOOOF","frontal",-1.842505703,1.885721048
"5134","l04","prac","b02","N2","Q1",2,"FOOOF","central",-2.032858798,2.121477039
"5135","l04","prac","b02","N2","Q1",2,"FOOOF","parietal",-2.078313926,2.144229022
"5136","l04","prac","b02","N2","Q1",2,"FOOOF","occipital",-1.863109134,1.986310564
"5137","l04","prac","b03","N3","Q1",3,"LMER","frontal",-1.720966982,4.052878844
"5138","l04","prac","b03","N3","Q1",3,"LMER","central",-2.021616949,5.077667949
"5139","l04","prac","b03","N3","Q1",3,"LMER","parietal",-1.940025432,4.75755103
"5140","l04","prac","b03","N3","Q1",3,"LMER","occipital",-1.659097708,4.26247972
"5141","l04","prac","b03","N3","Q1",3,"FOOOF","frontal",-1.734618267,1.727276237
"5142","l04","prac","b03","N3","Q1",3,"FOOOF","central",-2.06260675,2.160338953
"5143","l04","prac","b03","N3","Q1",3,"FOOOF","parietal",-2.051638947,2.128118624
"5144","l04","prac","b03","N3","Q1",3,"FOOOF","occipital",-1.80913138,1.927881005
"5145","l04","prac","b04","P1","Q2",4,"LMER","frontal",-1.681396235,3.972263659
"5146","l04","prac","b04","P1","Q2",4,"LMER","central",-2.028664704,5.146286507
"5147","l04","prac","b04","P1","Q2",4,"LMER","parietal",-1.98733859,4.915430632
"5148","l04","prac","b04","P1","Q2",4,"LMER","occipital",-1.670901701,4.335372167
"5149","l04","prac","b04","P1","Q2",4,"FOOOF","frontal",-1.661881703,1.648581793
"5150","l04","prac","b04","P1","Q2",4,"FOOOF","central",-2.047658407,2.167792304
"5151","l04","prac","b04","P1","Q2",4,"FOOOF","parietal",-2.087429471,2.200070836
"5152","l04","prac","b04","P1","Q2",4,"FOOOF","occipital",-1.79346931,1.967924273
"5153","l04","prac","b05","P1","Q2",4,"LMER","frontal",-1.693658523,3.958963862
"5154","l04","prac","b05","P1","Q2",4,"LMER","central",-1.975657394,4.985714336
"5155","l04","prac","b05","P1","Q2",4,"LMER","parietal",-1.931209508,4.730884355
"5156","l04","prac","b05","P1","Q2",4,"LMER","occipital",-1.674945831,4.258601056
"5157","l04","prac","b05","P1","Q2",4,"FOOOF","frontal",-1.6309136,1.583097237
"5158","l04","prac","b05","P1","Q2",4,"FOOOF","central",-1.936644086,2.020373743
"5159","l04","prac","b05","P1","Q2",4,"FOOOF","parietal",-1.993705799,2.060796977
"5160","l04","prac","b05","P1","Q2",4,"FOOOF","occipital",-1.796985264,1.905097754
"5161","l04","prac","b06","P1","Q2",4,"LMER","frontal",-1.740315215,4.063875886
"5162","l04","prac","b06","P1","Q2",4,"LMER","central",-2.072202399,5.205984843
"5163","l04","prac","b06","P1","Q2",4,"LMER","parietal",-2.001190095,4.883361441
"5164","l04","prac","b06","P1","Q2",4,"LMER","occipital",-1.691595439,4.300177881
"5165","l04","prac","b06","P1","Q2",4,"FOOOF","frontal",-1.660672895,1.620523029
"5166","l04","prac","b06","P1","Q2",4,"FOOOF","central",-2.014416346,2.096888102
"5167","l04","prac","b06","P1","Q2",4,"FOOOF","parietal",-2.062317298,2.113006994
"5168","l04","prac","b06","P1","Q2",4,"FOOOF","occipital",-1.809960227,1.923170269
"5169","l04","prac","b07","P2","Q2",5,"LMER","frontal",-1.802357274,4.159120265
"5170","l04","prac","b07","P2","Q2",5,"LMER","central",-2.073817277,5.165251974
"5171","l04","prac","b07","P2","Q2",5,"LMER","parietal",-2.007054559,4.888301146
"5172","l04","prac","b07","P2","Q2",5,"LMER","occipital",-1.678839656,4.250881134
"5173","l04","prac","b07","P2","Q2",5,"FOOOF","frontal",-1.797732677,1.74636741
"5174","l04","prac","b07","P2","Q2",5,"FOOOF","central",-2.06880622,2.149005984
"5175","l04","prac","b07","P2","Q2",5,"FOOOF","parietal",-2.108760289,2.171407334
"5176","l04","prac","b07","P2","Q2",5,"FOOOF","occipital",-1.796353552,1.896393819
"5177","l04","prac","b08","P2","Q2",5,"LMER","frontal",-1.684046967,3.945871449
"5178","l04","prac","b08","P2","Q2",5,"LMER","central",-2.020753294,5.058347169
"5179","l04","prac","b08","P2","Q2",5,"LMER","parietal",-1.959936942,4.762178902
"5180","l04","prac","b08","P2","Q2",5,"LMER","occipital",-1.653027545,4.206643412
"5181","l04","prac","b08","P2","Q2",5,"FOOOF","frontal",-1.728087613,1.733590487
"5182","l04","prac","b08","P2","Q2",5,"FOOOF","central",-2.029246312,2.127841306
"5183","l04","prac","b08","P2","Q2",5,"FOOOF","parietal",-2.022616277,2.085062005
"5184","l04","prac","b08","P2","Q2",5,"FOOOF","occipital",-1.784884329,1.896455162
"5185","l04","prac","b09","P1","Q2",4,"LMER","frontal",-1.602511045,3.750617354
"5186","l04","prac","b09","P1","Q2",4,"LMER","central",-1.977352129,4.975771219
"5187","l04","prac","b09","P1","Q2",4,"LMER","parietal",-1.92940013,4.751638095
"5188","l04","prac","b09","P1","Q2",4,"LMER","occipital",-1.615764324,4.184121497
"5189","l04","prac","b09","P1","Q2",4,"FOOOF","frontal",-1.552537971,1.497566914
"5190","l04","prac","b09","P1","Q2",4,"FOOOF","central",-1.982824738,2.056717774
"5191","l04","prac","b09","P1","Q2",4,"FOOOF","parietal",-2.023469616,2.088439256
"5192","l04","prac","b09","P1","Q2",4,"FOOOF","occipital",-1.743713917,1.869168881
"5193","l04","prac","b10","P2","Q2",5,"LMER","frontal",-1.638691852,3.819934918
"5194","l04","prac","b10","P2","Q2",5,"LMER","central",-2.051305792,5.12463271
"5195","l04","prac","b10","P2","Q2",5,"LMER","parietal",-2.026747544,4.892199789
"5196","l04","prac","b10","P2","Q2",5,"LMER","occipital",-1.711489483,4.320739007
"5197","l04","prac","b10","P2","Q2",5,"FOOOF","frontal",-1.664352579,1.663163597
"5198","l04","prac","b10","P2","Q2",5,"FOOOF","central",-2.128655669,2.26177954
"5199","l04","prac","b10","P2","Q2",5,"FOOOF","parietal",-2.151765875,2.204354718
"5200","l04","prac","b10","P2","Q2",5,"FOOOF","occipital",-1.865480508,1.970494974
"5201","l04","prac","b11","P2","Q2",5,"LMER","frontal",-1.65819768,3.920391049
"5202","l04","prac","b11","P2","Q2",5,"LMER","central",-2.01641302,5.117322237
"5203","l04","prac","b11","P2","Q2",5,"LMER","parietal",-1.951442056,4.80391677
"5204","l04","prac","b11","P2","Q2",5,"LMER","occipital",-1.617025021,4.171347193
"5205","l04","prac","b11","P2","Q2",5,"FOOOF","frontal",-1.704679941,1.674134554
"5206","l04","prac","b11","P2","Q2",5,"FOOOF","central",-2.04435864,2.166804547
"5207","l04","prac","b11","P2","Q2",5,"FOOOF","parietal",-2.010977276,2.07721667
"5208","l04","prac","b11","P2","Q2",5,"FOOOF","occipital",-1.715600336,1.843956353
"5209","l04","prac","b12","P2","Q2",5,"LMER","frontal",-1.634694381,3.866648433
"5210","l04","prac","b12","P2","Q2",5,"LMER","central",-1.982016311,5.020475822
"5211","l04","prac","b12","P2","Q2",5,"LMER","parietal",-1.921213844,4.758013831
"5212","l04","prac","b12","P2","Q2",5,"LMER","occipital",-1.585848765,4.136405407
"5213","l04","prac","b12","P2","Q2",5,"FOOOF","frontal",-1.654830477,1.677435118
"5214","l04","prac","b12","P2","Q2",5,"FOOOF","central",-1.982048049,2.086847475
"5215","l04","prac","b12","P2","Q2",5,"FOOOF","parietal",-2.028529178,2.108416245
"5216","l04","prac","b12","P2","Q2",5,"FOOOF","occipital",-1.706468566,1.834165186
"5217","l04","prac","b13","P3","Q2",6,"LMER","frontal",-1.699006677,3.969586579
"5218","l04","prac","b13","P3","Q2",6,"LMER","central",-2.005570803,5.034880615
"5219","l04","prac","b13","P3","Q2",6,"LMER","parietal",-1.960041741,4.827919689
"5220","l04","prac","b13","P3","Q2",6,"LMER","occipital",-1.684327041,4.338912983
"5221","l04","prac","b13","P3","Q2",6,"FOOOF","frontal",-1.682651121,1.644784549
"5222","l04","prac","b13","P3","Q2",6,"FOOOF","central",-2.044716434,2.135219991
"5223","l04","prac","b13","P3","Q2",6,"FOOOF","parietal",-2.07052405,2.144862976
"5224","l04","prac","b13","P3","Q2",6,"FOOOF","occipital",-1.808807471,1.933025287
"5225","l04","prac","b14","P3","Q2",6,"LMER","frontal",-1.705767271,3.933139278
"5226","l04","prac","b14","P3","Q2",6,"LMER","central",-2.042498341,5.078731864
"5227","l04","prac","b14","P3","Q2",6,"LMER","parietal",-1.99123536,4.827710128
"5228","l04","prac","b14","P3","Q2",6,"LMER","occipital",-1.644952137,4.208756622
"5229","l04","prac","b14","P3","Q2",6,"FOOOF","frontal",-1.602413689,1.527010819
"5230","l04","prac","b14","P3","Q2",6,"FOOOF","central",-1.996917328,2.057074779
"5231","l04","prac","b14","P3","Q2",6,"FOOOF","parietal",-2.120071009,2.165334876
"5232","l04","prac","b14","P3","Q2",6,"FOOOF","occipital",-1.768086967,1.886138072
"5233","l04","prac","b15","P3","Q2",6,"LMER","frontal",-1.727270028,4.054335959
"5234","l04","prac","b15","P3","Q2",6,"LMER","central",-2.065803898,5.159669602
"5235","l04","prac","b15","P3","Q2",6,"LMER","parietal",-1.959030526,4.794527852
"5236","l04","prac","b15","P3","Q2",6,"LMER","occipital",-1.644666145,4.229669441
"5237","l04","prac","b15","P3","Q2",6,"FOOOF","frontal",-1.661058653,1.618347571
"5238","l04","prac","b15","P3","Q2",6,"FOOOF","central",-2.038279903,2.109068941
"5239","l04","prac","b15","P3","Q2",6,"FOOOF","parietal",-2.011108174,2.060984769
"5240","l04","prac","b15","P3","Q2",6,"FOOOF","occipital",-1.781912598,1.894890109
"5241","l04","prac","b16","E1","Q3",7,"LMER","frontal",-1.913136347,4.398411482
"5242","l04","prac","b16","E1","Q3",7,"LMER","central",-2.060148229,5.073376002
"5243","l04","prac","b16","E1","Q3",7,"LMER","parietal",-1.965148532,4.72554511
"5244","l04","prac","b16","E1","Q3",7,"LMER","occipital",-1.742379337,4.332538255
"5245","l04","prac","b16","E1","Q3",7,"FOOOF","frontal",-1.861240319,1.781057063
"5246","l04","prac","b16","E1","Q3",7,"FOOOF","central",-2.024424463,2.069581848
"5247","l04","prac","b16","E1","Q3",7,"FOOOF","parietal",-2.13372005,2.171242138
"5248","l04","prac","b16","E1","Q3",7,"FOOOF","occipital",-1.840904409,1.918158543
"5249","l04","prac","b17","E1","Q3",7,"LMER","frontal",-1.891128614,4.438071567
"5250","l04","prac","b17","E1","Q3",7,"LMER","central",-2.082272087,5.242584361
"5251","l04","prac","b17","E1","Q3",7,"LMER","parietal",-2.007025038,4.946214965
"5252","l04","prac","b17","E1","Q3",7,"LMER","occipital",-1.716527708,4.422814753
"5253","l04","prac","b17","E1","Q3",7,"FOOOF","frontal",-1.813894709,1.766187711
"5254","l04","prac","b17","E1","Q3",7,"FOOOF","central",-2.081419901,2.184633897
"5255","l04","prac","b17","E1","Q3",7,"FOOOF","parietal",-2.051096814,2.130277353
"5256","l04","prac","b17","E1","Q3",7,"FOOOF","occipital",-1.838742188,1.980563065
"5257","l04","prac","b18","P3","Q2",6,"LMER","frontal",-1.911101156,4.485677537
"5258","l04","prac","b18","P3","Q2",6,"LMER","central",-2.034479516,5.161709088
"5259","l04","prac","b18","P3","Q2",6,"LMER","parietal",-1.936548076,4.829518305
"5260","l04","prac","b18","P3","Q2",6,"LMER","occipital",-1.619763391,4.218944706
"5261","l04","prac","b18","P3","Q2",6,"FOOOF","frontal",-1.914422742,1.887125366
"5262","l04","prac","b18","P3","Q2",6,"FOOOF","central",-2.069989735,2.182966731
"5263","l04","prac","b18","P3","Q2",6,"FOOOF","parietal",-2.086627308,2.181948723
"5264","l04","prac","b18","P3","Q2",6,"FOOOF","occipital",-1.78479109,1.910844177
"5265","l04","prac","b19","P3","Q2",6,"LMER","frontal",-1.802694192,4.252898663
"5266","l04","prac","b19","P3","Q2",6,"LMER","central",-2.030480985,5.156867892
"5267","l04","prac","b19","P3","Q2",6,"LMER","parietal",-1.918588824,4.813442507
"5268","l04","prac","b19","P3","Q2",6,"LMER","occipital",-1.643080403,4.301993843
"5269","l04","prac","b19","P3","Q2",6,"FOOOF","frontal",-1.768948199,1.717147908
"5270","l04","prac","b19","P3","Q2",6,"FOOOF","central",-2.053006355,2.15001673
"5271","l04","prac","b19","P3","Q2",6,"FOOOF","parietal",-2.019595198,2.109797071
"5272","l04","prac","b19","P3","Q2",6,"FOOOF","occipital",-1.719371968,1.85248966
"5273","l04","prac","b20","P3","Q2",6,"LMER","frontal",-1.778780439,4.078417779
"5274","l04","prac","b20","P3","Q2",6,"LMER","central",-2.00056502,4.982078295
"5275","l04","prac","b20","P3","Q2",6,"LMER","parietal",-1.942301597,4.721599301
"5276","l04","prac","b20","P3","Q2",6,"LMER","occipital",-1.644471213,4.188685839
"5277","l04","prac","b20","P3","Q2",6,"FOOOF","frontal",-1.788759466,1.732384886
"5278","l04","prac","b20","P3","Q2",6,"FOOOF","central",-2.054116228,2.140194193
"5279","l04","prac","b20","P3","Q2",6,"FOOOF","parietal",-2.063148378,2.125199068
"5280","l04","prac","b20","P3","Q2",6,"FOOOF","occipital",-1.756818819,1.885146877
"5281","l05","prac","b01","N1","Q1",1,"LMER","frontal",-0.488447599,1.082082185
"5282","l05","prac","b01","N1","Q1",1,"LMER","central",-1.31588604,3.1817359
"5283","l05","prac","b01","N1","Q1",1,"LMER","parietal",-1.48627954,3.479815475
"5284","l05","prac","b01","N1","Q1",1,"LMER","occipital",-1.389499127,3.18762377
"5285","l05","prac","b01","N1","Q1",1,"FOOOF","frontal",-0.418410983,0.399496415
"5286","l05","prac","b01","N1","Q1",1,"FOOOF","central",-1.212273239,1.224045895
"5287","l05","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.518793315,1.479868355
"5288","l05","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.682613738,1.626590992
"5289","l05","prac","b02","N3","Q1",3,"LMER","frontal",-0.753285902,1.600571366
"5290","l05","prac","b02","N3","Q1",3,"LMER","central",-1.369049591,3.294581474
"5291","l05","prac","b02","N3","Q1",3,"LMER","parietal",-1.515856908,3.547800056
"5292","l05","prac","b02","N3","Q1",3,"LMER","occipital",-1.444588125,3.327206854
"5293","l05","prac","b02","N3","Q1",3,"FOOOF","frontal",-0.683050422,0.61683153
"5294","l05","prac","b02","N3","Q1",3,"FOOOF","central",-1.368499041,1.371735189
"5295","l05","prac","b02","N3","Q1",3,"FOOOF","parietal",-1.517712045,1.473777412
"5296","l05","prac","b02","N3","Q1",3,"FOOOF","occipital",-1.511060202,1.405322685
"5297","l05","prac","b03","P1","Q2",4,"LMER","frontal",-0.717586976,1.458822384
"5298","l05","prac","b03","P1","Q2",4,"LMER","central",-1.363435211,3.239622988
"5299","l05","prac","b03","P1","Q2",4,"LMER","parietal",-1.493798031,3.439309958
"5300","l05","prac","b03","P1","Q2",4,"LMER","occipital",-1.386209074,3.224805901
"5301","l05","prac","b03","P1","Q2",4,"FOOOF","frontal",-0.647082092,0.553056322
"5302","l05","prac","b03","P1","Q2",4,"FOOOF","central",-1.342639254,1.338603269
"5303","l05","prac","b03","P1","Q2",4,"FOOOF","parietal",-1.486385277,1.434618125
"5304","l05","prac","b03","P1","Q2",4,"FOOOF","occipital",-1.45553817,1.389446292
"5305","l05","prac","b04","P1","Q2",4,"LMER","frontal",-0.691737911,1.445501497
"5306","l05","prac","b04","P1","Q2",4,"LMER","central",-1.376590163,3.30930924
"5307","l05","prac","b04","P1","Q2",4,"LMER","parietal",-1.510763596,3.518654657
"5308","l05","prac","b04","P1","Q2",4,"LMER","occipital",-1.391453393,3.256012017
"5309","l05","prac","b04","P1","Q2",4,"FOOOF","frontal",-0.792655361,0.694737627
"5310","l05","prac","b04","P1","Q2",4,"FOOOF","central",-1.371661018,1.381172373
"5311","l05","prac","b04","P1","Q2",4,"FOOOF","parietal",-1.501434293,1.459757703
"5312","l05","prac","b04","P1","Q2",4,"FOOOF","occipital",-1.398100854,1.334853354
"5313","l05","prac","b05","P2","Q2",5,"LMER","frontal",-0.927094751,1.896682722
"5314","l05","prac","b05","P2","Q2",5,"LMER","central",-1.502693066,3.544369183
"5315","l05","prac","b05","P2","Q2",5,"LMER","parietal",-1.55484786,3.622039685
"5316","l05","prac","b05","P2","Q2",5,"LMER","occipital",-1.437354327,3.369126248
"5317","l05","prac","b05","P2","Q2",5,"FOOOF","frontal",-0.92547043,0.789898189
"5318","l05","prac","b05","P2","Q2",5,"FOOOF","central",-1.451702351,1.412271614
"5319","l05","prac","b05","P2","Q2",5,"FOOOF","parietal",-1.532814288,1.484401183
"5320","l05","prac","b05","P2","Q2",5,"FOOOF","occipital",-1.49941886,1.440596574
"5321","l05","prac","b06","P2","Q2",5,"LMER","frontal",-0.868003355,1.823087652
"5322","l05","prac","b06","P2","Q2",5,"LMER","central",-1.485972501,3.547985511
"5323","l05","prac","b06","P2","Q2",5,"LMER","parietal",-1.611818588,3.751274241
"5324","l05","prac","b06","P2","Q2",5,"LMER","occipital",-1.507315519,3.5288217
"5325","l05","prac","b06","P2","Q2",5,"FOOOF","frontal",-0.962907744,0.849928885
"5326","l05","prac","b06","P2","Q2",5,"FOOOF","central",-1.422636753,1.418272747
"5327","l05","prac","b06","P2","Q2",5,"FOOOF","parietal",-1.609042515,1.560951096
"5328","l05","prac","b06","P2","Q2",5,"FOOOF","occipital",-1.633409826,1.54584911
"5329","l05","prac","b07","P3","Q2",6,"LMER","frontal",-0.902705762,1.785670859
"5330","l05","prac","b07","P3","Q2",6,"LMER","central",-1.440272129,3.365158035
"5331","l05","prac","b07","P3","Q2",6,"LMER","parietal",-1.531500742,3.504255992
"5332","l05","prac","b07","P3","Q2",6,"LMER","occipital",-1.47267734,3.357278938
"5333","l05","prac","b07","P3","Q2",6,"FOOOF","frontal",-0.856318284,0.718764958
"5334","l05","prac","b07","P3","Q2",6,"FOOOF","central",-1.41776719,1.384493985
"5335","l05","prac","b07","P3","Q2",6,"FOOOF","parietal",-1.556614373,1.467914986
"5336","l05","prac","b07","P3","Q2",6,"FOOOF","occipital",-1.599206689,1.478530348
"5337","l05","prac","b08","E1","Q3",7,"LMER","frontal",-1.075235184,2.11570644
"5338","l05","prac","b08","E1","Q3",7,"LMER","central",-1.58423659,3.659258894
"5339","l05","prac","b08","E1","Q3",7,"LMER","parietal",-1.640286925,3.768271388
"5340","l05","prac","b08","E1","Q3",7,"LMER","occipital",-1.497521078,3.445948398
"5341","l05","prac","b08","E1","Q3",7,"FOOOF","frontal",-1.050549496,0.887412454
"5342","l05","prac","b08","E1","Q3",7,"FOOOF","central",-1.527074719,1.463451286
"5343","l05","prac","b08","E1","Q3",7,"FOOOF","parietal",-1.684612319,1.618922999
"5344","l05","prac","b08","E1","Q3",7,"FOOOF","occipital",-1.565022178,1.489868463
"5345","l05","prac","b09","E1","Q3",7,"LMER","frontal",-1.185572877,2.399337951
"5346","l05","prac","b09","E1","Q3",7,"LMER","central",-1.623849671,3.788889468
"5347","l05","prac","b09","E1","Q3",7,"LMER","parietal",-1.665884012,3.805146922
"5348","l05","prac","b09","E1","Q3",7,"LMER","occipital",-1.543505925,3.488705371
"5349","l05","prac","b09","E1","Q3",7,"FOOOF","frontal",-1.148105501,0.952578977
"5350","l05","prac","b09","E1","Q3",7,"FOOOF","central",-1.615892031,1.537383678
